t,pid,name,src,dst,cur,act,hop,nCand,masked,qAct,delayAct,rhoAct,relAct,tremAct,reward,done,failCode
30,3,local_q_life_export,23,15,20,14,4,3,1,0,14,0.0182056925700293,0.992815316891597,7,-0.659810744128895,0,0
30,3,local_q_life_export,23,15,14,15,5,3,1,20,7.23065108389114,0.0330805545627217,0.991030333452473,999,2.34237816736289,1,0
30,3,local_q_life_export,20,23,20,19,1,4,0,1,7.01309191109043,0.016173399497434,0.993059192060308,999,-0.1021603840844,0,0
30,3,local_q_life_export,20,23,19,24,2,3,1,0,8.26783534219796,0.0208345177440222,0.992499857870717,999,-0.141752929399107,0,0
30,3,local_q_life_export,20,23,24,23,3,3,1,0,8,0.0165183180777179,0.993017801830674,999,2.8759291401791,1,0
30,3,local_q_life_export,1,9,1,2,1,4,0,1,7.01309191109043,0.0316207049936489,0.991205515400762,999,-0.117515005747638,0,0
30,3,local_q_life_export,1,9,2,3,2,3,1,20,7.23065108389114,0.0342280684515576,0.990892631785813,999,-0.658762461442612,0,0
30,3,local_q_life_export,1,9,3,4,3,3,1,0,7.47293776387799,0.0262924053232717,0.991844911361207,999,-0.707433190736883,0,0
30,3,local_q_life_export,1,9,4,10,4,2,2,1,14,0.0116694033485198,0.993599671598178,7,-0.681091450420492,0,0
30,3,local_q_life_export,1,9,10,9,5,3,1,0,7.47293776387799,0.0421500615492135,0.989941992614094,999,2.87680429897453,1,0
30,3,local_q_life_export,16,9,16,15,1,4,0,20,7.47293776387799,0.0185650333480805,0.99277219599823,999,-0.655307738549098,0,0
30,3,local_q_life_export,16,9,15,9,2,3,1,0,14,0.0498112480557036,0.989022650233316,7,2.30877333371834,1,0
30,3,local_q_life_export,10,9,10,9,1,4,0,0,7.47293776387799,0.0521500615492135,0.988741992614094,999,2.86686429897453,1,0
30,3,local_q_life_export,22,9,22,21,1,3,1,6,7.47293776387799,0.043990645405113,0.989721122551386,999,-0.2916919080449,0,0
30,3,local_q_life_export,22,9,21,20,2,3,1,3,7.23065108389114,0.0403206814277297,0.990161518228672,999,-0.792596296518705,0,0
30,3,local_q_life_export,22,9,20,2,3,3,1,2,13.9678591771973,0.0198462713471441,0.992618447438343,8,-0.68592570813448,0,0
30,3,local_q_life_export,22,9,2,3,4,3,1,21,7.23065108389114,0.0442280684515576,0.989692631785813,999,-0.69648023922039,0,0
30,3,local_q_life_export,22,9,3,9,5,2,2,0,13.9678591771973,0.03888590052614,0.990333691936863,6,2.28195445601715,1,0
30,3,local_q_life_export,15,9,15,9,1,4,0,0,14,0.0598112480557036,0.987822650233316,7,2.29883333371835,1,0
30,3,local_q_life_export,3,9,3,9,1,4,0,0,13.9678591771973,0.04888590052614,0.989133691936863,6,2.27201445601715,1,0
30,3,local_q_life_export,2,9,2,1,1,4,0,1,7.01309191109043,0.0416207049936489,0.990005515400762,999,-0.727455005747638,0,0
30,3,local_q_life_export,2,9,1,6,2,3,1,1,8.26783534219796,0.0236360116488358,0.99216367860214,999,-0.77231539211827,0,0
30,3,local_q_life_export,2,9,6,5,3,3,1,0,8,0.0295031984961897,0.991459616180457,999,-0.136977830956864,0,0
30,3,local_q_life_export,2,9,5,4,4,3,1,1,7.73216465780204,0.0203892395812352,0.992553291250252,999,-0.14230456646328,0,0
30,3,local_q_life_export,2,9,4,10,5,2,2,2,14,0.0216694033485198,0.992399671598178,7,-0.71880922819827,0,0
30,3,local_q_life_export,2,9,10,9,6,3,1,0,7.47293776387799,0.0621500615492135,0.987541992614094,999,2.85692429897453,1,0
30,3,local_q_life_export,18,9,18,17,1,3,1,0,8,0.0110176505905244,0.993677881929137,999,-0.118603196338633,0,0
30,3,local_q_life_export,18,9,17,16,2,2,2,1,7.73216465780204,0.0219184840131539,0.992369781918422,999,-0.143824635428607,0,0
30,3,local_q_life_export,18,9,16,15,3,3,1,21,7.47293776387799,0.0285650333480805,0.99157219599823,999,-0.693025516326876,0,0
30,3,local_q_life_export,18,9,15,9,4,3,1,0,14,0.0698112480557036,0.986622650233316,7,2.28889333371835,1,0
30,3,local_q_life_export,23,9,23,22,1,3,1,1,7.73216465780204,0.0307879884338387,0.991305441387939,999,-0.152640922822767,0,0
30,3,local_q_life_export,23,9,22,21,2,2,2,7,7.47293776387799,0.053990645405113,0.988521122551386,999,-0.329409685822678,0,0
30,3,local_q_life_export,23,9,21,20,3,3,1,4,7.23065108389114,0.0503206814277297,0.988961518228672,999,-0.830314074296483,0,0
30,3,local_q_life_export,23,9,20,14,4,3,1,1,14,0.0282056925700293,0.991615316891596,7,-0.697528521906673,0,0
30,3,local_q_life_export,23,9,14,13,5,3,1,0,7.01309191109043,0.0195291181841935,0.992656505817897,999,-0.677718190681262,0,0
30,3,local_q_life_export,23,9,13,7,6,3,1,0,13.8724697412795,0.000914443963965707,0.994890266724324,5,-0.730532444364156,0,0
30,3,local_q_life_export,23,9,7,8,7,3,1,0,7.01309191109043,0.0198807071406348,0.992614315143124,999,-0.0780676701039641,0,0
30,3,local_q_life_export,23,9,8,9,8,2,2,0,7.23065108389114,0.0263446459603089,0.991838642484763,999,2.90462921606924,1,0
30,3,local_q_life_export,10,9,10,9,1,4,0,0,7.47293776387799,0.0721500615492135,0.986341992614094,999,2.84698429897453,1,0
30,3,local_q_life_export,7,9,7,8,1,4,0,1,7.01309191109043,0.0298807071406348,0.991414315143124,999,-0.115785447881742,0,0
30,3,local_q_life_export,7,9,8,9,2,3,1,0,7.23065108389114,0.0363446459603089,0.990638642484763,999,2.89468921606924,1,0
31,3,local_q_life_export,2,18,2,1,1,4,0,0,7.23065108389114,0.0283913877465069,0.991593033470419,999,-0.0974052452662365,0,0
31,3,local_q_life_export,2,18,1,6,2,3,1,0,8.52706223612201,0.0184998064068597,0.992780023231177,999,-0.152393571026171,0,0
31,3,local_q_life_export,2,18,6,12,3,3,1,0,13.7168975872037,0.00618837374788025,0.994257395150254,9,-0.581329456198913,0,0
31,3,local_q_life_export,2,18,12,11,4,2,2,0,8.26783534219796,0.00725506809999262,0.994129391828001,999,-0.728254956452942,0,0
31,3,local_q_life_export,2,18,11,17,5,3,1,0,13.7168975872037,0.0126904318294242,0.993477148180469,9,-0.587792501931968,0,0
31,3,local_q_life_export,2,18,17,18,6,2,2,0,8.26783534219796,0.0115597078247884,0.993612835061025,999,2.86746623166061,1,0
31,3,local_q_life_export,3,14,3,2,1,4,0,0,7.47293776387799,0.0298254376483567,0.991420947482197,999,-0.110945024868017,0,0
31,3,local_q_life_export,3,14,2,20,2,3,1,2,13.8724697412795,0.0164154492409293,0.993030146091089,8,-0.677745999165013,0,0
31,3,local_q_life_export,3,14,20,14,3,3,1,0,13.9678591771973,0.0210131309135161,0.992478424290378,7,2.33900570329782,1,0
31,3,local_q_life_export,13,7,13,14,1,4,0,0,7.23065108389114,0.0162410150013064,0.993051078199843,999,-0.685327774757507,0,0
31,3,local_q_life_export,13,7,14,8,2,3,1,0,14,0.00333798781156882,0.994599441462612,6,-0.684317959884699,0,0
31,3,local_q_life_export,13,7,8,7,3,3,1,0,7.23065108389114,0.0219343889273491,0.992367873328718,999,2.90901301156001,1,0
31,3,local_q_life_export,21,11,21,22,1,4,0,0,7.73216465780204,0.0351948549728122,0.990776617403263,999,-0.129243570384729,0,0
31,3,local_q_life_export,21,11,22,23,2,2,2,0,8,0.0224333936386113,0.992307992763367,999,-0.129950444928431,0,0
31,3,local_q_life_export,21,11,23,24,3,2,2,0,8.26783534219796,0.0145850749427448,0.993249791006871,999,-0.735540983254638,0,0
31,3,local_q_life_export,21,11,24,19,4,3,1,0,8.52706223612201,0.0169589847592122,0.992964921828895,999,-0.750861994308409,0,0
31,3,local_q_life_export,21,11,19,1,5,3,1,1,13.9678591771973,0.00973727089371317,0.993831527492754,7,-0.677563869620277,0,0
31,3,local_q_life_export,21,11,1,6,6,3,1,1,8.52706223612201,0.0284998064068597,0.991580023231177,999,-0.190111348803949,0,0
31,3,local_q_life_export,21,11,6,5,7,2,2,0,8.26783534219796,0.0217267591729043,0.992392788899251,999,-0.142639817379416,0,0
31,3,local_q_life_export,21,11,5,11,8,2,2,1,13.8724697412795,0.0031360117781395,0.994623678586623,8,2.36323153945078,1,0
31,3,local_q_life_export,12,20,12,7,1,3,1,0,8.52706223612201,0.00677054273499762,0.9941875348718,999,-0.14073468293634,0,0
31,3,local_q_life_export,12,20,7,8,2,3,1,1,7.23065108389114,0.0319343889273491,0.991167873328718,999,-0.128704766217771,0,0
31,3,local_q_life_export,12,20,8,9,3,3,1,0,7.47293776387799,0.0254895552781699,0.99194125336662,999,-0.706635157792052,0,0
31,3,local_q_life_export,12,20,9,10,4,3,1,0,7.73216465780204,0.0451825338520674,0.989578095937752,999,-0.739171323190709,0,0
31,3,local_q_life_export,12,20,10,16,5,3,1,0,13.8724697412795,0.00532044042815663,0.994361547148621,8,-0.611162004849561,0,0
31,3,local_q_life_export,12,20,16,22,6,3,1,1,13.7168975872037,0.00641666523470105,0.994230000171836,9,-0.60933415571459,0,0
31,3,local_q_life_export,12,20,22,21,7,2,2,5,7.73216465780204,0.0451948549728122,0.989576617403263,999,-0.278072459273618,0,0
31,3,local_q_life_export,12,20,21,20,8,3,1,3,7.47293776387799,0.0331763747852513,0.99101883502577,999,2.80239081028458,1,0
31,3,local_q_life_export,20,10,20,21,1,4,0,6,7.47293776387799,0.0431763747852513,0.98981883502577,999,-0.290882523048757,0,0
31,3,local_q_life_export,20,10,21,22,2,3,1,2,7.73216465780204,0.0551948549728122,0.988376617403263,999,-0.204679125940285,0,0
31,3,local_q_life_export,20,10,22,16,3,2,2,1,13.7168975872037,0.016416665234701,0.993030000171836,9,-0.619274155714591,0,0
31,3,local_q_life_export,20,10,16,10,4,3,1,1,13.8724697412795,0.0153204404281566,0.993161547148621,8,2.35112021737266,1,0
31,3,local_q_life_export,7,9,7,8,1,4,0,2,7.23065108389114,0.0419343889273491,0.989967873328718,999,-0.166422543995549,0,0
31,3,local_q_life_export,7,9,8,9,2,3,1,1,7.47293776387799,0.0354895552781699,0.99074125336662,999,2.85564706443017,1,0
31,3,local_q_life_export,18,9,18,13,1,3,1,0,8.52706223612201,0.00537717488685333,0.994354739013578,999,-0.139349675295284,0,0
31,3,local_q_life_export,18,9,13,14,2,3,1,1,7.23065108389114,0.0262410150013064,0.991851078199843,999,-0.123045552535285,0,0
31,3,local_q_life_export,18,9,14,15,3,3,1,19,7.47293776387799,0.0236943050094969,0.99215668339886,999,-0.632628456802769,0,0
31,3,local_q_life_export,18,9,15,9,4,3,1,1,13.9678591771973,0.043896186430637,0.989732457628324,7,2.28848216833602,1,0
31,3,local_q_life_export,13,9,13,14,1,4,0,2,7.23065108389114,0.0362410150013064,0.990651078199843,999,-0.160763330313063,0,0
31,3,local_q_life_export,13,9,14,15,2,3,1,20,7.47293776387799,0.0336943050094969,0.99095668339886,999,-0.670346234580546,0,0
31,3,local_q_life_export,13,9,15,9,3,3,1,1,13.9678591771973,0.053896186430637,0.988532457628324,7,2.27854216833602,1,0
31,3,local_q_life_export,17,9,17,16,1,3,1,2,8,0.0175551662072347,0.992893380055132,999,-0.180657042417198,0,0
31,3,local_q_life_export,17,9,16,10,2,3,1,1,13.8724697412795,0.0253204404281566,0.991961547148621,8,-0.658819782627339,0,0
31,3,local_q_life_export,17,9,10,9,3,3,1,1,7.73216465780204,0.0551825338520674,0.988378095937752,999,2.82311089903151,1,0
31,3,local_q_life_export,24,9,24,23,1,4,0,1,8.26783534219796,0.0245850749427448,0.992049791006871,999,-0.173258761032415,0,0
31,3,local_q_life_export,24,9,23,22,2,2,2,3,8,0.0324333936386113,0.991107992763367,999,-0.223223778261764,0,0
31,3,local_q_life_export,24,9,22,21,3,2,2,7,7.73216465780204,0.0651948549728122,0.987176617403263,999,-0.353508014829173,0,0
31,3,local_q_life_export,24,9,21,20,4,3,1,3,7.47293776387799,0.0531763747852513,0.98861883502577,999,-0.817489189715424,0,0
31,3,local_q_life_export,24,9,20,2,5,3,1,1,13.8724697412795,0.0264154492409293,0.991830146091088,8,-0.659908221387235,0,0
31,3,local_q_life_export,24,9,2,3,6,3,1,19,7.47293776387799,0.0398254376483567,0.990220947482197,999,-0.648662802645795,0,0
31,3,local_q_life_export,24,9,3,4,7,2,2,0,7.73216465780204,0.0199608229277995,0.992604701248664,999,-0.714100942531987,0,0
31,3,local_q_life_export,24,9,4,10,8,2,2,2,13.9678591771973,0.0174181718416859,0.992909819378998,7,-0.71297646294034,0,0
31,3,local_q_life_export,24,9,10,9,9,3,1,1,7.73216465780204,0.0651825338520674,0.987178095937752,999,2.81317089903151,1,0
31,3,local_q_life_export,19,9,19,20,1,4,0,4,7.23065108389114,0.0143953697235887,0.993272555633169,999,-0.194604314462567,0,0
31,3,local_q_life_export,19,9,20,21,2,3,1,8,7.47293776387799,0.0631763747852513,0.98741883502577,999,-0.366318078604313,0,0
31,3,local_q_life_export,19,9,21,22,3,3,1,4,7.73216465780204,0.0751948549728122,0.985976617403263,999,-0.88011468149584,0,0
31,3,local_q_life_export,19,9,22,16,4,2,2,3,13.7168975872037,0.026416665234701,0.991830000171836,9,-0.684769711270146,0,0
31,3,local_q_life_export,19,9,16,15,5,3,1,21,7.73216465780204,0.0212107683414443,0.992454707799027,999,-0.698676721606483,0,0
31,3,local_q_life_export,19,9,15,9,6,2,2,1,13.9678591771973,0.063896186430637,0.987332457628324,7,2.26860216833602,1,0
31,3,local_q_life_export,5,9,5,4,1,4,0,1,8,0.0167140817696794,0.992994310187639,999,-0.152043226708491,0,0
31,3,local_q_life_export,5,9,4,3,2,2,2,20,7.73216465780204,0.0299608229277995,0.991404701248664,999,-0.679596498087542,0,0
31,3,local_q_life_export,5,9,3,9,3,3,1,1,14,0.032387245289377,0.991113530565275,6,2.25902930040458,1,0
31,3,local_q_life_export,12,9,12,11,1,3,1,1,8.26783534219796,0.0172550680999926,0.992929391828001,999,-0.16597273423072,0,0
31,3,local_q_life_export,12,9,11,10,2,3,1,3,8,0.00934207318934962,0.993878951217278,999,-0.200271005735198,0,0
31,3,local_q_life_export,12,9,10,9,3,3,1,1,7.73216465780204,0.0751825338520674,0.985978095937752,999,2.80323089903151,1,0
31,3,local_q_life_export,21,9,21,20,1,4,0,5,7.47293776387799,0.0731763747852513,0.98621883502577,999,-0.89292474527098,0,0
31,3,local_q_life_export,21,9,20,2,2,3,1,2,13.8724697412795,0.0364154492409293,0.990630146091088,8,-0.697625999165013,0,0
31,3,local_q_life_export,21,9,2,3,3,3,1,21,7.47293776387799,0.0498254376483567,0.989020947482197,999,-0.714158358201351,0,0
31,3,local_q_life_export,21,9,3,9,4,2,2,1,14,0.042387245289377,0.989913530565275,6,2.24908930040458,1,0
31,3,local_q_life_export,7,9,7,8,1,4,0,3,7.23065108389114,0.0519343889273491,0.988767873328718,999,-0.204140321773327,0,0
31,3,local_q_life_export,7,9,8,9,2,3,1,1,7.47293776387799,0.0454895552781699,0.98954125336662,999,2.84570706443017,1,0
31,3,local_q_life_export,19,9,19,20,1,4,0,6,7.23065108389114,0.0243953697235887,0.992072555633169,999,-0.260099870018122,0,0
31,3,local_q_life_export,19,9,20,21,2,3,1,9,7.47293776387799,0.0831763747852513,0.98501883502577,999,-0.413975856382091,0,0
31,3,local_q_life_export,19,9,21,22,3,3,1,5,7.73216465780204,0.0851948549728122,0.984776617403262,999,-0.917832459273618,0,0
31,3,local_q_life_export,19,9,22,16,4,2,2,4,13.7168975872037,0.036416665234701,0.990630000171836,9,-0.722487489047924,0,0
31,3,local_q_life_export,19,9,16,15,5,3,1,22,7.73216465780204,0.0312107683414443,0.991254707799027,999,-0.73639449938426,0,0
31,3,local_q_life_export,19,9,15,9,6,2,2,1,13.9678591771973,0.073896186430637,0.986132457628324,7,2.25866216833602,1,0
31,3,local_q_life_export,14,9,14,13,1,4,0,1,7.23065108389114,0.0462410150013064,0.989451078199843,999,-0.742925552535285,0,0
31,3,local_q_life_export,14,9,13,18,2,3,1,0,8.52706223612201,0.0153771748868533,0.993154739013578,999,-0.749289675295284,0,0
31,3,local_q_life_export,14,9,18,17,3,2,2,1,8.26783534219796,0.0215597078247884,0.992412835061025,999,-0.170251546117167,0,0
31,3,local_q_life_export,14,9,17,16,4,2,2,5,8,0.0275551662072347,0.991693380055132,999,-0.273930375750532,0,0
31,3,local_q_life_export,14,9,16,10,5,3,1,4,13.8724697412795,0.0353204404281566,0.990761547148621,8,-0.752093115960673,0,0
31,3,local_q_life_export,14,9,10,9,6,3,1,1,7.73216465780204,0.0851825338520674,0.984778095937752,999,2.79329089903151,1,0
32,3,local_q_life_export,7,18,7,12,1,4,0,0,8.76934891610886,0.00922379850424869,0.99389314417949,999,-0.155287553170318,0,0
32,3,local_q_life_export,7,18,12,11,2,2,2,0,8.52706223612201,0.0149902874549959,0.9932011655054,999,-0.748905109188018,0,0
32,3,local_q_life_export,7,18,11,17,3,3,1,0,13.5061429320072,0.0124797375061833,0.993502431499258,9,-0.577045339014841,0,0
32,3,local_q_life_export,7,18,17,18,4,2,2,0,8.52706223612201,0.0173578393036336,0.992917059283564,999,2.84874154427444,1,0
32,3,local_q_life_export,3,7,3,2,1,4,0,0,7.73216465780204,0.0329039907065962,0.991051521115208,999,-0.12696645130411,0,0
32,3,local_q_life_export,3,7,2,1,2,3,1,0,7.47293776387799,0.0211152632605788,0.992466168408731,999,-0.102287111526566,0,0
32,3,local_q_life_export,3,7,1,6,3,3,1,0,8.76934891610886,0.0211748935237728,0.992459012777147,999,-0.767166941619725,0,0
32,3,local_q_life_export,3,7,6,12,4,3,1,1,13.5061429320072,0.00890360556133414,0.99393156733264,9,-0.601268441639438,0,0
32,3,local_q_life_export,3,7,12,7,5,2,2,0,8.76934891610886,0.0192237985042487,0.99269314417949,999,2.83477244682968,1,0
32,3,local_q_life_export,24,9,24,23,1,4,0,0,8.52706223612201,0.0190217912185097,0.992717385053779,999,-0.152912423928951,0,0
32,3,local_q_life_export,24,9,23,22,2,2,2,3,8.26783534219796,0.0233383665012362,0.992199396019852,999,-0.227575088397111,0,0
32,3,local_q_life_export,24,9,22,21,3,2,2,7,8,0.0523571702350467,0.988717139571794,999,-0.354139123309732,0,0
32,3,local_q_life_export,24,9,21,20,4,3,1,4,7.73216465780204,0.0512470061318882,0.988850359264173,999,-0.856310519747962,0,0
32,3,local_q_life_export,24,9,20,2,5,3,1,1,13.7168975872037,0.0255284970825111,0.991936580350099,8,-0.65124798323798,0,0
32,3,local_q_life_export,24,9,2,3,6,3,1,19,7.73216465780204,0.0429039907065962,0.989851521115208,999,-0.664684229081888,0,0
32,3,local_q_life_export,24,9,3,9,7,2,2,0,13.9678591771973,0.0288129849091574,0.991542441810901,6,2.29196693414043,1,0
32,3,local_q_life_export,9,18,9,8,1,4,0,1,7.73216465780204,0.0305192554029934,0.991337689351641,999,-0.152373802190107,0,0
32,3,local_q_life_export,9,18,8,7,2,3,1,0,7.47293776387799,0.034063913910042,0.990912330330795,999,-0.115158070272133,0,0
32,3,local_q_life_export,9,18,7,12,3,3,1,2,8.76934891610886,0.0292237985042487,0.99149314417949,999,-0.230723108725873,0,0
32,3,local_q_life_export,9,18,12,11,4,2,2,1,8.52706223612201,0.0249902874549959,0.992001165505401,999,-0.786622886965796,0,0
32,3,local_q_life_export,9,18,11,17,5,3,1,1,13.5061429320072,0.0224797375061833,0.992302431499258,9,-0.614763116792618,0,0
32,3,local_q_life_export,9,18,17,18,6,2,2,0,8.52706223612201,0.0273578393036336,0.991717059283564,999,2.83880154427444,1,0
32,3,local_q_life_export,12,9,12,7,1,3,1,1,8.76934891610886,0.0392237985042487,0.99029314417949,999,-0.212885330948096,0,0
32,3,local_q_life_export,12,9,7,8,2,3,1,2,7.47293776387799,0.044063913910042,0.989712330330795,999,-0.180653625827688,0,0
32,3,local_q_life_export,12,9,8,9,3,3,1,0,7.73216465780204,0.0405192554029934,0.990137689351641,999,2.86546397558767,1,0
32,3,local_q_life_export,12,9,12,11,1,3,1,2,8.52706223612201,0.0349902874549959,0.9908011655054,999,-0.224340664743574,0,0
32,3,local_q_life_export,12,9,11,10,2,3,1,2,8.26783534219796,0.0106381402541423,0.993723423169503,999,-0.187173285729722,0,0
32,3,local_q_life_export,12,9,10,9,3,3,1,0,8,0.0523503936186371,0.988717952765764,999,2.84031205709142,1,0
32,3,local_q_life_export,20,9,20,21,1,4,0,8,7.73216465780204,0.0612470061318882,0.987650359264173,999,-0.377361630859073,0,0
32,3,local_q_life_export,20,9,21,22,2,3,1,4,8,0.0623571702350467,0.987517139571794,999,-0.880745789976399,0,0
32,3,local_q_life_export,20,9,22,16,3,2,2,3,13.5061429320072,0.0255291658790856,0.99193650009451,9,-0.673349804150839,0,0
32,3,local_q_life_export,20,9,16,15,4,3,1,20,8,0.0226659225877943,0.992280089289465,999,-0.685737134259475,0,0
32,3,local_q_life_export,20,9,15,9,5,2,2,0,13.8724697412795,0.0461429025368503,0.989462851695578,7,2.31879618210011,1,0
32,3,local_q_life_export,4,9,4,3,1,3,1,20,8,0.0219784526102897,0.992362585686765,999,-0.685053789101835,0,0
32,3,local_q_life_export,4,9,3,9,2,3,1,0,13.9678591771973,0.0388129849091574,0.990342441810901,6,2.28202693414043,1,0
32,3,local_q_life_export,13,9,13,14,1,4,0,0,7.47293776387799,0.0309325582507185,0.991288093009914,999,-0.112045502746765,0,0
32,3,local_q_life_export,13,9,14,15,2,3,1,21,7.73216465780204,0.0240318677552233,0.992116175869373,999,-0.701480894423779,0,0
32,3,local_q_life_export,13,9,15,9,3,3,1,0,13.8724697412795,0.0561429025368503,0.988262851695578,7,2.30885618210011,1,0
32,3,local_q_life_export,1,9,1,2,1,4,0,2,7.47293776387799,0.0311152632605788,0.99126616840873,999,-0.167782667082122,0,0
32,3,local_q_life_export,1,9,2,3,2,3,1,21,7.73216465780204,0.0529039907065962,0.988651521115208,999,-0.730179784637444,0,0
