time_slot,src,dst,delay_ms,available,capacity_mbps,reliability,t_rem,is_cross,shell_src,shell_dst
6,8,9,3.6177757074674495,True,100.0,0.995,120,False,1,1
6,9,8,3.6177757074674495,True,100.0,0.995,120,False,1,1
6,9,10,4.597521211361559,True,100.0,0.995,120,False,1,1
6,10,9,4.597521211361559,True,100.0,0.995,120,False,1,1
6,10,11,0.39516141849537195,True,100.0,0.995,120,False,1,1
6,11,10,0.39516141849537195,True,100.0,0.995,120,False,1,1
6,10,16,1.7005147376289682,True,100.0,0.995,120,True,1,1
6,16,10,1.7005147376289682,True,100.0,0.995,120,True,1,1
6,11,12,4.361230732858505,True,100.0,0.995,120,False,1,1
6,12,11,4.361230732858505,True,100.0,0.995,120,False,1,1
6,11,16,1.9386523414311356,True,100.0,0.995,120,True,1,1
6,16,11,1.9386523414311356,True,100.0,0.995,120,True,1,1
6,12,17,1.2537823946303046,True,100.0,0.995,120,True,1,1
6,17,12,1.2537823946303046,True,100.0,0.995,120,True,1,1
6,13,14,1.4797881835917097,True,100.0,0.995,120,False,1,1
6,14,13,1.4797881835917097,True,100.0,0.995,120,False,1,1
6,14,15,7.991787482515334,True,100.0,0.995,120,False,1,1
6,15,14,7.991787482515334,True,100.0,0.995,120,False,1,1
6,15,16,1.2932041939759056,True,100.0,0.995,120,False,1,1
6,16,15,1.2932041939759056,True,100.0,0.995,120,False,1,1
6,15,21,1.467796676310363,True,100.0,0.995,120,True,1,1
6,21,15,1.467796676310363,True,100.0,0.995,120,True,1,1
6,16,17,4.996891672170692,True,100.0,0.995,120,False,1,1
6,17,16,4.996891672170692,True,100.0,0.995,120,False,1,1
6,16,21,1.3291907687338729,True,100.0,0.995,120,True,1,1
6,21,16,1.3291907687338729,True,100.0,0.995,120,True,1,1
6,17,18,4.248955799509644,True,100.0,0.995,120,False,1,1
6,18,17,4.248955799509644,True,100.0,0.995,120,False,1,1
6,17,23,1.4071179975466408,True,100.0,0.995,120,True,1,1
6,23,17,1.4071179975466408,True,100.0,0.995,120,True,1,1
6,19,20,2.2364810003368163,True,100.0,0.995,120,False,1,1
6,20,19,2.2364810003368163,True,100.0,0.995,120,False,1,1
6,20,21,2.4001124461017436,True,100.0,0.995,120,False,1,1
6,21,20,2.4001124461017436,True,100.0,0.995,120,False,1,1
6,21,22,2.275699773908331,True,100.0,0.995,120,False,1,1
6,22,21,2.275699773908331,True,100.0,0.995,120,False,1,1
6,22,23,2.4011999962225903,True,100.0,0.995,120,False,1,1
6,23,22,2.4011999962225903,True,100.0,0.995,120,False,1,1
6,23,24,2.296256960111032,True,100.0,0.995,120,False,1,1
6,24,23,2.296256960111032,True,100.0,0.995,120,False,1,1
7,1,2,0.37931246705169985,True,100.0,0.995,120,False,1,1
7,2,1,0.37931246705169985,True,100.0,0.995,120,False,1,1
7,1,8,1.0985640097902942,True,100.0,0.995,120,True,1,1
7,8,1,1.0985640097902942,True,100.0,0.995,120,True,1,1
7,2,3,4.641698965605871,True,100.0,0.995,120,False,1,1
7,3,2,4.641698965605871,True,100.0,0.995,120,False,1,1
7,2,8,1.258510935396233,True,100.0,0.995,120,True,1,1
7,8,2,1.258510935396233,True,100.0,0.995,120,True,1,1
7,3,4,4.59599896649466,True,100.0,0.995,120,False,1,1
7,4,3,4.59599896649466,True,100.0,0.995,120,False,1,1
7,4,5,3.3242698502479398,True,100.0,0.995,120,False,1,1
7,5,4,3.3242698502479398,True,100.0,0.995,120,False,1,1
7,5,6,1.3799671947864054,True,100.0,0.995,120,False,1,1
7,6,5,1.3799671947864054,True,100.0,0.995,120,False,1,1
7,5,12,0.30772779456021304,True,100.0,0.995,120,True,1,1
7,12,5,0.30772779456021304,True,100.0,0.995,120,True,1,1
7,5,23,2.937432074840863,True,100.0,0.995,120,True,1,1
7,23,5,2.937432074840863,True,100.0,0.995,120,True,1,1
7,5,24,2.293592518420354,True,100.0,0.995,120,True,1,1
7,24,5,2.293592518420354,True,100.0,0.995,120,True,1,1
7,6,24,2.5134506890947113,True,100.0,0.995,120,True,1,1
7,24,6,2.5134506890947113,True,100.0,0.995,120,True,1,1
