scenario,variant,metric,paired_samples,full_mean,ablated_mean,ablated_minus_full,median_difference,wilcoxon_statistic,raw_p_value,benjamini_hochberg_p
frequent_break,no_lifetime,mean_queue_packets,400,2.0361354166666668,1.428,-0.6081354166666667,-0.5687500000000001,9.0,2.9197688714912722e-67,1.128876271707729e-65
frequent_break,no_lifetime,routing_switches,400,68.3025,45.6275,-22.675,-21.0,14447.5,3.9464663005264217e-28,1.1550633074711478e-27
frequent_break,no_lifetime,global_control_overhead_ratio,400,0.05242461692276762,0.05423068595665558,0.001806069033887969,0.0023726109928556803,20449.0,2.0100750197550397e-17,4.5511132522755616e-17
frequent_break,no_credit,delivery_ratio,400,0.3129427083333334,0.2612109375,-0.051731770833333336,-0.041666666666666685,13680.5,1.4137885026351159e-27,3.991873419205033e-27
frequent_break,no_credit,drop_rate,400,0.2907161458333334,0.3037109375,0.01299479166666667,0.010416666666666671,26945.0,8.1651862534933e-06,1.306429800558928e-05
frequent_break,no_credit,throughput_packets_per_slot,400,2.0028333333333332,1.6717499999999998,-0.33108333333333334,-0.2666666666666667,13637.5,1.1419700779290877e-27,3.262771651225965e-27
frequent_break,no_credit,average_delay_slots,400,7.32861129352531,7.633220856531412,0.30460956300610015,0.2615179386676152,28663.0,7.689041964591452e-07,1.2995563883816538e-06
frequent_break,no_credit,p95_delay_slots,400,15.701249999999995,17.211374999999997,1.5101250000000004,1.549999999999999,20458.5,8.702468571363383e-15,1.8483119089621343e-14
frequent_break,no_credit,mean_queue_packets,400,2.0361354166666668,2.258395833333333,0.22226041666666668,0.1986111111111113,7149.5,8.1679502662336e-46,3.5005501141001143e-45
frequent_break,no_credit,routing_switches,400,68.3025,66.885,-1.4175,-8.0,37844.0,0.3724112154288246,0.4026067193825131
