scenario,reference,baseline,metric,n_paired_workloads,sigma_d_paired,observed_diff_ref_minus_base,mde_abs,mde_rel_to_baseline,alpha,power,wilcoxon_p,is_null_at_alpha,observed_below_mde
low_load,mappo,random,drop_rate,50,0.04933154012200149,-0.28939393939393937,0.019545352593088035,0.06676983805092186,0.05,0.8,7.439848234956391e-10,False,False
low_load,mappo,random,throughput_packets_per_slot,50,0.1521580633655855,1.2894166666666664,0.060285630471030555,0.08661728515952666,0.05,0.8,7.546683182364461e-10,False,False
low_load,mappo,random,average_delay_slots,50,1.0470209722747255,-4.203072369785645,0.4148338775731917,0.05046634716212297,0.05,0.8,1.7763568394002505e-15,False,False
low_load,mappo,random,p95_delay_slots,50,2.0210108730483345,-8.54975,0.8007325538692651,0.05242454850525502,0.05,0.8,7.553512643873762e-10,False,False
low_load,mappo,random,mean_queue_packets,50,0.06626309669559674,-0.5597118055555554,0.02625370271478113,0.031523357272100615,0.05,0.8,7.553512643873762e-10,False,False
low_load,mappo,random,routing_switches,50,12.397625677886053,-49.27,4.911988650509087,0.09627574775596014,0.05,0.8,7.548390027588035e-10,False,False
medium_load,mappo,delay_only,delivery_ratio,50,0.02748719762939782,0.5554166666666667,0.01089053713169733,0.06046799101462947,0.05,0.8,7.551804758280675e-10,False,False
medium_load,mappo,delay_only,drop_rate,50,0.026841656431142478,-0.22529947916666668,0.01063477113894581,0.04329677817382518,0.05,0.8,7.546683182364461e-10,False,False
medium_load,mappo,delay_only,throughput_packets_per_slot,50,0.1759180648281461,3.5546666666666664,0.06969943764286293,0.06046799101462949,0.05,0.8,7.551804758280675e-10,False,False
medium_load,mappo,delay_only,average_delay_slots,50,1.1440571279821905,-4.335994724087359,0.4532799887809446,0.04399117629318293,0.05,0.8,1.7763568394002505e-15,False,False
medium_load,mappo,delay_only,p95_delay_slots,50,2.4367332683422536,-10.511624999999997,0.96544342194206,0.04483969262654127,0.05,0.8,1.7763568394002505e-15,False,False
medium_load,mappo,delay_only,mean_queue_packets,50,0.11415505687316667,-1.6332777777777778,0.04522868800268738,0.015148042275386514,0.05,0.8,1.7763568394002505e-15,False,False
medium_load,mappo,delay_only,routing_switches,50,17.9073802266449,-139.1125,7.094975337941401,0.04022094862778572,0.05,0.8,7.551804758280675e-10,False,False
medium_load,mappo,full_heuristic,delivery_ratio,50,0.03431366603555916,0.3894791666666667,0.013595211091480966,0.03928778641728395,0.05,0.8,7.553512643873762e-10,False,False
medium_load,mappo,full_heuristic,drop_rate,50,0.024894081696670334,-0.13977864583333333,0.009863134275541445,0.06160448213740915,0.05,0.8,7.550097219539461e-10,False,False
medium_load,mappo,full_heuristic,throughput_packets_per_slot,50,0.21960746262757871,2.4926666666666666,0.08700935098547823,0.03928778641728397,0.05,0.8,7.553512643873762e-10,False,False
medium_load,mappo,full_heuristic,average_delay_slots,50,0.5812564292550654,-2.870495827963917,0.23029611134566474,0.026056355543003597,0.05,0.8,1.7763568394002505e-15,False,False
medium_load,mappo,full_heuristic,p95_delay_slots,50,2.146035890066631,-8.429624999999998,0.8502679633565028,0.043717824225230247,0.05,0.8,1.7763568394002505e-15,False,False
medium_load,mappo,full_heuristic,mean_queue_packets,50,0.1125907147084718,-1.101888888888889,0.04460888940913892,0.01817515130185157,0.05,0.8,7.555220876380673e-10,False,False
medium_load,mappo,full_heuristic,routing_switches,50,15.437936352587109,-115.2125,6.116571843788691,0.040108667828122564,0.05,0.8,7.551804758280675e-10,False,False
medium_load,mappo,global_dijkstra,delivery_ratio,50,0.020143363062499937,0.010000000000000004,0.007980880639312446,0.011000208777803229,0.05,0.8,0.002435267760472034,False,False
medium_load,mappo,global_dijkstra,drop_rate,50,0.010700301475044272,-0.0055078125,0.0042395020440240605,0.16410975654286689,0.05,0.8,0.0018773962470095644,False,False
medium_load,mappo,global_dijkstra,throughput_packets_per_slot,50,0.12891752359999964,0.064,0.05107763609159967,0.01100020877780323,0.05,0.8,0.002474054692934276,False,False
medium_load,mappo,global_dijkstra,average_delay_slots,50,0.2753213953695447,-0.30107200135757844,0.10908343294392196,0.017400558669341395,0.05,0.8,8.855280952957401e-10,False,False
medium_load,mappo,global_dijkstra,p95_delay_slots,50,1.034704133312948,-1.5606250000000004,0.4099538969412297,0.032587750154310785,0.05,0.8,2.099774562087798e-09,False,False
medium_load,mappo,global_dijkstra,mean_queue_packets,50,0.059665250686404804,-0.060500000000000026,0.0236396098588591,0.01673008482580262,0.05,0.8,3.7055123414120317e-09,False,False
medium_load,mappo,global_dijkstra,routing_switches,50,7.523994356153423,-1.4125,2.9810365181328646,0.07702936739361407,0.05,0.8,0.24441856108364246,True,True
medium_load,mappo,ospf_ecmp,delivery_ratio,50,0.021378651758052078,0.009270833333333348,0.008470306938372066,0.011663073237001127,0.05,0.8,0.0071753479450865736,False,False
medium_load,mappo,ospf_ecmp,drop_rate,50,0.01075114213327464,-0.0038411458333333336,0.004259645315219724,0.17626118545736788,0.05,0.8,0.03366929661125373,False,True
medium_load,mappo,ospf_ecmp,throughput_packets_per_slot,50,0.13682337125153338,0.059333333333333356,0.054209964405581255,0.01166307323700113,0.05,0.8,0.007384511186708001,False,False
medium_load,mappo,ospf_ecmp,average_delay_slots,50,0.2899195492303866,-0.32148711860794466,0.11486727962117281,0.01826369861690996,0.05,0.8,1.192391962945294e-09,False,False
medium_load,mappo,ospf_ecmp,p95_delay_slots,50,0.9509249743067026,-1.529625,0.376760260604724,0.030023130178079848,0.05,0.8,1.2434497875801753e-13,False,False
medium_load,mappo,ospf_ecmp,mean_queue_packets,50,0.06358004081144417,-0.06311111111111113,0.025190665291805293,0.017794905037184384,0.05,0.8,3.197109682584731e-07,False,False
medium_load,mappo,ospf_ecmp,routing_switches,50,7.389545928581286,-1.2125,2.9277675158680907,0.07604590950306729,0.05,0.8,0.2731549953695469,True,True
medium_load,mappo,q_routing,delivery_ratio,50,0.026841408286497143,0.29760416666666667,0.010634672823049425,0.024284695314289836,0.05,0.8,7.553512643873762e-10,False,False
medium_load,mappo,q_routing,drop_rate,50,0.02076104943216379,-0.1168359375,0.008225610438081492,0.05997027545516031,0.05,0.8,7.550097219539461e-10,False,False
medium_load,mappo,q_routing,throughput_packets_per_slot,50,0.17178501303358168,1.9046666666666665,0.0680619060675163,0.024284695314289832,0.05,0.8,7.555220876380673e-10,False,False
medium_load,mappo,q_routing,average_delay_slots,50,0.458690891941853,-1.7434874395786173,0.18173515750916347,0.023567147371569532,0.05,0.8,1.7763568394002505e-15,False,False
medium_load,mappo,q_routing,p95_delay_slots,50,1.1308459293572568,-7.7346249999999985,0.44804565928985124,0.023890671818804058,0.05,0.8,7.555220876380673e-10,False,False
medium_load,mappo,q_routing,mean_queue_packets,50,0.0808698816151275,-0.90015625,0.03204096905184611,0.0142236388937931,0.05,0.8,1.7763568394002505e-15,False,False
medium_load,mappo,q_routing,routing_switches,50,11.786580054780739,-102.65,4.669889941964408,0.03337125460983945,0.05,0.8,7.548390027588035e-10,False,False
medium_load,mappo,random,delivery_ratio,50,0.03314145454065488,0.5666666666666667,0.013130776230438455,0.07776400481937638,0.05,0.8,7.553512643873762e-10,False,False
medium_load,mappo,random,drop_rate,50,0.02624795065194537,-0.2291536458333333,0.010399542545590253,0.04168501396144736,0.05,0.8,7.548390027588035e-10,False,False
medium_load,mappo,random,throughput_packets_per_slot,50,0.21210530906019132,3.6266666666666665,0.08403696787480612,0.07776400481937643,0.05,0.8,7.555220876380673e-10,False,False
medium_load,mappo,random,average_delay_slots,50,1.2125695377740926,-3.64880275269198,0.4804248782993571,0.04995739326106416,0.05,0.8,1.7763568394002505e-15,False,False
medium_load,mappo,random,p95_delay_slots,50,2.9998958979599504,-9.210625,1.1885706978370891,0.05875287680855607,0.05,0.8,7.555220876380673e-10,False,False
medium_load,mappo,random,mean_queue_packets,50,0.10511937460813382,-1.6448888888888888,0.041648714716785155,0.01389499870076053,0.05,0.8,1.7763568394002505e-15,False,False
medium_load,mappo,random,routing_switches,50,18.07913955335806,-209.5525,7.163027066986505,0.02901890725565753,0.05,0.8,7.553512643873762e-10,False,False
